url,status,s3_key,s3_url
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1674743453i/86767939.jpg,success,downloaded_files/0.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/0.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1674923770i/89073278.jpg,success,downloaded_files/1.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/1.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1678401187i/89147256.jpg,success,downloaded_files/2.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/2.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1706724269i/90202302.jpg,success,downloaded_files/3.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/3.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1692804382i/90765751.jpg,success,downloaded_files/4.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/4.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675085757i/90779476.jpg,success,downloaded_files/5.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/5.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696034377i/91246894.jpg,success,downloaded_files/6.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/6.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675159885i/92074165.jpg,success,downloaded_files/7.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/7.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675648462i/94399604.jpg,success,downloaded_files/8.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/8.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675614710i/100022768.jpg,success,downloaded_files/9.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/9.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1678896511i/100452497.jpg,success,downloaded_files/10.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/10.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1688314784i/101145836.jpg,success,downloaded_files/11.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/11.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1675618392i/101265124.jpg,success,downloaded_files/12.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/12.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676048148i/109238891.jpg,success,downloaded_files/13.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/13.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676251402i/112973743.jpg,success,downloaded_files/14.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/14.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676671937i/112975658.jpg,success,downloaded_files/15.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/15.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676734910i/122757692.jpg,success,downloaded_files/16.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/16.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677005867i/122773590.jpg,success,downloaded_files/17.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/17.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677134782i/122996375.jpg,success,downloaded_files/18.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/18.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1683210218i/122996469.jpg,success,downloaded_files/19.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/19.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677268596i/123000232.jpg,success,downloaded_files/20.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/20.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677247586i/123003225.jpg,success,downloaded_files/21.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/21.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677247672i/123003236.jpg,success,downloaded_files/22.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/22.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1678487379i/123004948.jpg,success,downloaded_files/23.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/23.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677493957i/123020255.jpg,success,downloaded_files/24.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/24.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1679541247i/123047955.jpg,success,downloaded_files/25.jpg,https://s3images5.s3.amazonaws.com/downloaded_files/25.jpg
