url,status,s3_key,s3_url
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1406383726i/910863.jpg,success,downloaded_files/0.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/0.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309286538i/910966.jpg,success,downloaded_files/1.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/1.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1475393867i/911316.jpg,success,downloaded_files/2.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/2.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387738799i/913021.jpg,success,downloaded_files/3.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/3.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266672125i/913437.jpg,success,downloaded_files/4.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/4.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442619211i/913689.jpg,success,downloaded_files/5.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/5.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1179427746i/915341.jpg,success,downloaded_files/6.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/6.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1713772452i/916114.jpg,success,downloaded_files/7.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/7.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1324206344i/916856.jpg,success,downloaded_files/8.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/8.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1695123967i/917833.jpg,success,downloaded_files/9.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/9.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438220376i/918095.jpg,success,downloaded_files/10.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/10.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328774885i/918645.jpg,success,downloaded_files/11.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/11.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266673339i/918895.jpg,success,downloaded_files/12.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/12.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1658836626i/919029.jpg,success,downloaded_files/13.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/13.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356469301i/919159.jpg,success,downloaded_files/14.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/14.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389225856i/919231.jpg,success,downloaded_files/15.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/15.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333726911i/920395.jpg,success,downloaded_files/16.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/16.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312827620i/920607.jpg,success,downloaded_files/17.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/17.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453993106i/920649.jpg,success,downloaded_files/18.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/18.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1370527322i/921150.jpg,success,downloaded_files/19.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/19.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1179470317i/921359.jpg,success,downloaded_files/20.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/20.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349030764i/922991.jpg,success,downloaded_files/21.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/21.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331541408i/923404.jpg,success,downloaded_files/22.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/22.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414559938i/923935.jpg,success,downloaded_files/23.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/23.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320525063i/923950.jpg,success,downloaded_files/24.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/24.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327942158i/924194.jpg,success,downloaded_files/25.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/25.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1396463101i/924513.jpg,success,downloaded_files/26.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/26.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1271260106i/924615.jpg,success,downloaded_files/27.jpg,https://s3images3.s3.amazonaws.com/downloaded_files/27.jpg
