url,status,s3_key,s3_url
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320519048i/10666923.jpg,success,downloaded_files/0.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/0.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1306520962i/10677277.jpg,success,downloaded_files/1.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/1.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1299427791i/10706629.jpg,success,downloaded_files/2.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/2.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1299430652i/10707571.jpg,success,downloaded_files/3.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/3.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364073067i/10710392.jpg,success,downloaded_files/4.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/4.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388453576i/10710406.jpg,success,downloaded_files/5.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/5.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1301695123i/10710505.jpg,success,downloaded_files/6.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/6.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1306344089i/10737650.jpg,success,downloaded_files/7.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/7.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344721252i/10742462.jpg,success,downloaded_files/8.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/8.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1311704453i/10746542.jpg,success,downloaded_files/9.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/9.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328319800i/10756847.jpg,success,downloaded_files/10.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/10.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1304192983i/10757817.jpg,success,downloaded_files/11.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/11.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327878503i/10757833.jpg,success,downloaded_files/12.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/12.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1301685366i/10766509.jpg,success,downloaded_files/13.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/13.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1314654632i/10768183.jpg,success,downloaded_files/14.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/14.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320545877i/10776592.jpg,success,downloaded_files/15.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/15.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1313525688i/10778738.jpg,success,downloaded_files/16.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/16.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1659900224i/10790277.jpg,success,downloaded_files/17.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/17.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1659900253i/10790290.jpg,success,downloaded_files/18.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/18.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1366322959i/10790516.jpg,success,downloaded_files/19.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/19.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555263390i/10798416.jpg,success,downloaded_files/20.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/20.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348728685i/10798418.jpg,success,downloaded_files/21.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/21.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319987494i/10799881.jpg,success,downloaded_files/22.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/22.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546084540i/10800916.jpg,success,downloaded_files/23.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/23.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442889632i/10803121.jpg,success,downloaded_files/24.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/24.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1353594747i/10806008.jpg,success,downloaded_files/25.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/25.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1440218637i/10807928.jpg,success,downloaded_files/26.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/26.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327337194i/10813480.jpg,success,downloaded_files/27.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/27.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341879409i/10814946.jpg,success,downloaded_files/28.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/28.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390460645i/10816671.jpg,success,downloaded_files/29.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/29.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1369854080i/10816672.jpg,success,downloaded_files/30.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/30.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1335241091i/10816908.jpg,success,downloaded_files/31.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/31.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385207843i/10818853.jpg,success,downloaded_files/32.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/32.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388270380i/10822858.jpg,success,downloaded_files/33.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/33.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328322398i/10830285.jpg,success,downloaded_files/34.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/34.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319727124i/10836471.jpg,success,downloaded_files/35.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/35.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1561584006i/10836728.jpg,success,downloaded_files/36.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/36.jpg
https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319148738l/10836813.jpg,success,downloaded_files/37.jpg,https://s3images4.s3.amazonaws.com/downloaded_files/37.jpg
